MatchID;Champ Name;win;effectiveHealAndShielding;largestKillingSpree;largestMultiKill;timeCCingOthers;totalDamageDealtToChampions;physicalDamageDealtToChampions;magicDamageDealtToChampions;trueDamageDealtToChampions;totalDamageDealt;physicalDamageDealt;magicDamageDealt;trueDamageDealt;damageDealtToTurrets;damageDealtToObjectives;totalHeal;totalDamageTaken;physicalDamageTaken;magicDamageTaken;trueDamageTaken;damageSelfMitigated;goldSpent;totalMinionsKilled;neutralMinionsKilled;visionScore;wardsPlaced;wardsKilled;visionWardsBoughtInGame;turretKills;inhibitorKills
EUW1_7208463215;Alistar;0;2516.70947265625;0;1;56;6219;861;4590;768;19556;4673;8745;6137;3890;5719;3405;23918;13056;7426;3434;27242;6875;19;0;77;39;8;7;0;0
EUW1_7208463215;Camille;1;0.0;7;2;25;21581;12938;1656;6987;148807;117378;1656;29773;5388;12180;6378;27189;19861;6016;1311;20107;10958;185;4;16;7;2;1;2;0
EUW1_7208463215;RekSai;1;0.0;3;1;30;15103;11383;2238;1481;219361;146891;14815;57652;2668;29238;23612;36611;26329;8842;1439;24409;11225;25;151;21;0;10;1;0;0
EUW1_7208463215;Sylas;1;0.0;4;1;24;26154;155;24696;1302;135525;6387;116977;12160;3090;3646;7862;30491;17802;11479;1209;21267;11350;180;0;15;6;1;2;1;0
EUW1_7208463215;Corki;1;0.0;4;2;0;19693;12159;4756;2777;184991;109467;60646;14877;5170;17725;1543;11689;6259;4931;497;5504;10883;242;8;23;10;2;2;3;0
EUW1_7208463215;Nautilus;1;498.30029296875;0;1;50;6826;1574;4391;860;14182;4111;6428;3642;311;649;194;12361;7925;3628;807;14640;6500;26;0;82;44;8;10;0;0
EUW1_7208418114;Mordekaiser;0;0.0;0;1;9;13163;2347;10815;0;89741;11761;77804;176;632;1975;4415;26726;18894;5217;2614;21817;6550;133;0;14;9;1;0;0;0
EUW1_7208418114;LeeSin;0;492.849609375;0;1;19;11560;8202;3087;270;132605;65505;23249;43850;0;18447;11265;28158;17876;8361;1920;21949;6975;30;95;25;11;4;4;0;0
EUW1_7208418114;Jax;0;0.0;3;1;8;15927;9617;6094;216;106744;65880;35649;5214;3876;3876;1969;30217;16833;10451;2932;19748;10108;158;1;13;9;0;1;1;0
EUW1_7208418114;Xayah;0;0.0;4;1;27;35581;35277;0;304;189633;188549;0;1084;778;778;4008;18632;10390;6671;1570;8587;12225;233;25;29;14;9;5;0;0
EUW1_7208418114;Alistar;0;3185.76806640625;0;0;57;7605;1256;5266;1082;14294;2614;8761;2918;0;0;7370;21265;10779;8091;2394;18405;5950;20;0;74;43;6;10;0;0
EUW1_7208418114;Ambessa;1;0.0;5;2;13;27524;25241;1052;1230;175128;169143;1052;4932;4347;16322;6576;25044;17171;7659;214;27836;11650;236;4;22;8;2;3;2;0
EUW1_7208418114;Vi;1;0.0;5;1;36;18562;17562;0;1000;241864;175202;0;66661;1380;30630;18235;36633;30795;5624;214;45907;9638;8;183;36;8;1;5;1;0
EUW1_7208418114;Ahri;1;0.0;9;3;37;32736;2825;21289;8621;150677;12966;87729;49981;3503;7541;7442;20369;14339;5286;744;10166;12475;224;1;47;18;13;3;1;1
EUW1_7208418114;Katarina;1;0.0;2;1;3;16002;7398;8162;442;127394;60379;64225;2788;5033;15771;4717;20072;14878;4774;420;13280;9900;173;4;15;5;3;0;2;0
EUW1_7208418114;Soraka;1;14906.720703125;0;1;43;7634;1163;6333;138;24240;3992;19475;773;812;2057;21755;17311;11606;5424;280;8472;7075;26;0;60;24;6;1;0;0
EUW1_7208389501;Gnar;1;0.0;3;1;20;14659;12812;1846;0;74868;68062;3393;3413;2690;2690;1289;6896;6608;45;242;4613;6583;137;0;9;5;2;0;1;0
EUW1_7208389501;Nidalee;1;803.5791625976562;4;2;4;13523;808;11625;1088;118501;9939;78235;30325;0;14930;11711;16117;11867;4113;136;7589;5250;8;100;18;4;3;2;0;0
EUW1_7208389501;Corki;1;0.0;0;0;0;10888;6773;2975;1139;73142;39278;25215;8648;4286;4286;593;9786;3653;6133;0;4081;5733;142;0;8;4;1;0;2;0
EUW1_7208389501;Ornn;1;192.0;0;1;29;6906;3182;3591;132;31748;18267;12872;608;1241;1241;1100;13014;8435;4579;0;8004;5075;82;0;10;5;1;1;0;0
EUW1_7208389501;Nautilus;1;418.31072998046875;4;2;49;8269;3242;4445;582;16914;6378;6333;4203;350;350;757;8859;5314;3545;0;13073;5800;20;0;37;18;3;4;0;0
EUW1_7208389501;Darius;0;0.0;0;0;7;4437;4195;0;242;44514;36992;0;7522;0;951;2873;14616;12089;2527;0;8500;3600;101;0;16;6;2;2;0;0
EUW1_7208389501;Ezreal;0;0.0;0;0;0;10478;8133;2345;0;45741;41036;4553;152;1116;1116;806;8970;4744;3588;637;4137;4383;109;0;6;5;0;0;0;0
EUW1_7208389501;Sylas;0;0.0;5;2;10;9282;632;8649;0;35946;5767;29907;272;937;937;2684;14734;8211;5399;1122;6285;5700;70;0;6;5;0;0;0;0
EUW1_7208389501;Viego;0;0.0;0;1;12;6442;5437;869;136;88699;56867;3220;28611;0;8525;7360;18539;9363;8380;796;7689;4800;6;76;6;2;1;7;0;0
EUW1_7208389501;Sona;0;4242.083984375;0;1;8;7130;1900;5230;0;12229;3990;6570;1668;204;204;4789;10903;4644;5871;386;4275;3900;16;0;31;16;3;0;0;0
EUW1_7208333630;Akali;0;0.0;5;2;2;35937;2126;31935;1875;203264;15204;172707;15352;1626;6258;2449;33344;16318;14848;2177;18956;15325;235;0;24;9;4;3;2;0
EUW1_7208333630;JarvanIV;0;0.0;4;1;34;23140;19992;1711;1437;234074;147770;17328;68975;1430;22227;12589;35811;17200;17510;1100;45995;12675;34;142;29;8;7;8;0;1
EUW1_7208333630;Yone;0;0.0;3;1;15;27639;19639;4630;3368;203046;165995;26992;10058;3781;16989;6697;38021;12293;24564;1163;30155;14125;222;0;16;8;1;1;1;0
EUW1_7208333630;TahmKench;0;498.9769287109375;2;1;29;24044;4704;19280;60;77533;21092;54689;1752;1994;4171;11594;52848;19696;31077;2075;56157;10350;139;0;18;11;3;0;0;0
EUW1_7208333630;Senna;0;24937.7734375;2;1;50;14029;11332;1823;874;55080;48250;2252;4576;2617;3146;27369;23785;11822;11415;547;9297;9950;58;4;86;39;16;8;1;0
EUW1_7208333630;Swain;1;0.0;6;1;66;35354;2539;32815;0;170943;13410;156286;1246;5225;7021;18134;42190;26055;13751;2383;33776;14475;190;0;27;5;3;1;1;0
EUW1_7208333630;Ashe;1;0.0;0;1;54;18782;16378;1844;559;185572;166401;2261;16907;4209;8042;2760;22355;11608;9688;1058;11815;12025;228;4;49;10;8;1;1;1
EUW1_7208333630;Elise;1;0.0;8;2;38;48551;1934;44196;2420;322804;30852;207500;84450;3917;39682;21624;39349;24734;13628;986;20008;16350;27;194;49;12;9;4;3;0
EUW1_7208333630;Irelia;1;0.0;3;1;23;33771;26339;6836;595;289585;249370;34389;5824;10812;25562;13409;46060;30165;13978;1916;36764;13950;290;8;14;3;3;0;3;0
EUW1_7208333630;Bard;1;4652.265625;2;1;68;18973;4464;11020;3489;31480;8670;18518;4291;1000;2688;5527;26765;12834;12661;1270;16422;7925;16;4;132;69;11;11;1;0
EUW1_7208302696;Leblanc;1;0.0;3;1;7;11835;1337;9550;948;82410;10218;62631;9560;9141;9141;458;9809;4448;4937;423;4397;8550;154;0;14;4;0;2;3;0
EUW1_7208302696;Viego;1;366.5472412109375;6;3;19;13711;10611;1923;1176;161652;105620;9106;46925;3148;38279;13670;19067;12955;5870;241;10238;8900;14;120;19;5;3;6;1;0
EUW1_7208302696;Karma;1;1656.3739013671875;3;1;32;15309;1706;13141;462;99020;9898;85424;3698;1841;2900;3855;9489;3487;6001;0;10485;7325;171;1;8;7;1;1;0;0
EUW1_7208302696;Jinx;1;0.0;2;2;7;6311;5901;154;254;75624;71504;364;3755;4122;7104;1413;7848;5925;1912;10;5228;7500;149;0;9;7;1;1;1;0
EUW1_7208302696;Lulu;1;2542.5654296875;2;1;20;8388;1687;6343;357;13762;2846;8727;2188;155;155;1595;9296;4504;4631;159;4266;5450;17;0;39;17;4;4;0;0
EUW1_7208302696;Gragas;0;0.0;0;1;27;8559;610;7948;0;82955;8538;74417;0;0;0;4793;15533;5334;9676;522;8889;6000;139;0;14;8;1;2;0;0
EUW1_7208302696;Zac;0;76.0323486328125;0;1;7;2861;302;2098;461;126103;16464;64673;44964;159;9375;27537;22243;14548;5721;1972;17185;5325;2;118;7;3;1;1;0;0
EUW1_7208302696;Aurora;0;0.0;0;1;3;9552;1095;7866;590;61132;8435;52105;590;1104;1609;722;14850;5122;8965;762;5962;5725;118;0;13;7;1;1;0;0
EUW1_7208302696;Lucian;0;0.0;0;1;0;7611;6860;750;0;93027;83419;5733;3875;0;3054;1502;10248;5595;4452;199;5572;5525;170;4;9;7;0;1;0;0
EUW1_7208302696;Nami;0;2335.121337890625;0;1;13;4795;1687;3009;98;9437;4256;3880;1300;0;0;3714;12682;7443;5022;216;5111;4275;13;0;43;20;6;1;0;0
EUW1_7208262526;Ambessa;1;0.0;0;1;14;19620;19413;0;206;128996;127225;0;1770;6515;6515;6575;26450;11072;14521;856;26833;10775;209;4;16;6;4;1;3;1
EUW1_7208262526;Jax;1;0.0;3;2;17;18336;11616;6075;644;238623;108002;56000;74620;1657;40702;14965;28054;16583;10738;732;30291;9983;25;170;38;12;7;4;1;0
EUW1_7208262526;Neeko;1;0.0;2;1;44;23419;2463;20008;947;117470;12471;100525;4473;3720;7924;2338;20578;6753;13322;502;9656;9500;158;4;27;11;1;2;1;0
EUW1_7208262526;Caitlyn;1;0.0;4;2;23;26866;25851;463;551;157254;150089;623;6540;9635;14650;6001;18815;8833;9313;667;9988;12825;199;4;16;10;1;1;3;1
EUW1_7208262526;Lux;1;2494.271484375;0;1;43;17268;1360;15908;0;43424;4227;37685;1511;1784;3920;1318;15902;6620;8884;397;9216;8175;44;0;57;24;6;3;1;0
EUW1_7208262526;Gragas;0;0.0;2;1;48;19598;1117;18480;0;135052;10960;123328;763;2123;6737;9281;32969;15993;15781;1194;27427;9410;186;0;19;10;2;2;2;0
EUW1_7208262526;XinZhao;0;0.0;3;1;24;16769;14526;1374;867;168887;107194;8664;53028;351;18657;21897;42487;30354;11779;353;25107;9250;15;120;20;4;5;3;0;0
EUW1_7208262526;Karma;0;4513.8515625;4;1;41;24256;2034;21395;826;129153;11827;114785;2540;3970;5237;1691;18157;12556;5130;470;15867;10550;191;0;19;8;4;0;1;0
EUW1_7208262526;Corki;0;0.0;0;1;1;16678;9407;5808;1461;122493;65982;47882;8628;1610;6498;2586;24982;15679;9070;232;12102;7558;195;0;20;9;4;1;0;0
EUW1_7208262526;Nami;0;11879.45703125;0;1;26;8016;1413;6602;0;17272;5536;9649;2085;0;1304;13830;15121;10270;4752;98;6477;6100;15;0;71;35;3;4;0;0
EUW1_7207363268;Ambessa;0;0.0;0;1;7;12809;12809;0;0;89831;88679;0;1152;2669;4796;2343;23199;13292;9553;353;20888;7550;141;4;13;7;1;0;1;0
EUW1_7207363268;Rengar;0;0.0;8;3;11;18302;16716;936;650;234753;155061;23293;56398;0;43454;19037;28794;19693;8889;211;15746;11175;50;145;28;6;11;3;0;0
EUW1_7207363268;Leblanc;0;0.0;6;2;19;19552;2088;15434;2029;88583;13452;71527;3603;1663;1663;2217;19731;9264;10168;297;10405;8675;156;0;14;7;4;2;2;0
EUW1_7207363268;Ashe;0;0.0;0;1;48;17667;16342;1302;22;94403;82209;1646;10548;1541;1541;641;17733;12879;4608;245;8290;7850;156;0;10;5;4;0;0;0
EUW1_7207363268;Nautilus;0;1012.81787109375;0;1;51;6604;2454;3220;928;20972;8771;8772;3428;0;3133;785;16651;7597;8496;557;20559;5925;26;2;57;26;5;3;0;0
EUW1_7207363268;Renekton;1;0.0;4;1;25;21285;19127;2073;84;135337;128575;6645;116;4235;6405;6890;28728;25565;2828;334;22810;10175;216;0;26;9;4;1;1;0
EUW1_7207363268;Elise;1;0.0;5;1;16;15671;1020;13606;1044;140110;17648;86393;36067;5230;23353;9589;17193;11600;5084;509;7153;9475;16;104;18;3;3;3;2;1
EUW1_7207363268;Veigar;1;0.0;2;1;17;16956;1338;15518;99;115364;10834;100979;3551;6696;10865;1544;21328;9964;8236;3126;11284;10260;173;4;15;8;2;2;4;0
EUW1_7207363268;Ezreal;1;0.0;2;1;1;16547;12859;3490;197;93058;81285;11350;421;3274;7631;2817;17588;11916;4842;829;8660;8933;150;0;11;7;1;0;2;0
EUW1_7207363268;Bard;1;2480.216796875;2;1;32;9072;3981;4851;240;22534;9230;11342;1960;2808;5856;2669;16449;11210;4408;831;9264;6525;23;0;91;40;11;7;0;1
EUW1_7207294612;Chogath;1;0.0;4;1;51;20927;3553;12252;5121;151215;35292;94221;21701;12135;17809;15248;48048;26569;20880;598;62034;12075;175;4;26;9;2;1;3;0
EUW1_7207294612;Viego;1;250.97296142578125;10;2;31;30591;25730;2588;2273;325727;224264;10976;90485;5215;42253;23840;35933;25429;10201;303;25989;11708;32;191;37;7;4;9;0;0
EUW1_7207294612;Leblanc;1;0.0;4;1;8;23861;1239;21182;1440;130462;15907;105732;8821;5452;5452;2937;21812;15155;6372;284;11497;9075;201;0;27;15;4;3;1;0
EUW1_7207294612;Ezreal;1;0.0;4;1;5;29857;20245;8714;898;153770;128971;21696;3102;4805;4805;5102;21269;15399;5511;359;10853;10283;227;2;14;7;6;0;2;1
EUW1_7207294612;Nautilus;1;1765.6468505859375;0;0;41;6830;1791;4241;797;32013;11296;12849;7868;2799;2799;1646;18305;13745;4359;200;30912;7075;46;0;70;30;8;9;2;0
EUW1_7207294612;Heimerdinger;0;0.0;0;1;24;30453;895;29558;0;120075;10684;107710;1680;1259;3057;739;21450;8597;11426;1426;8552;8550;159;4;18;6;4;2;0;0
EUW1_7207294612;MonkeyKing;0;0.0;0;1;10;13518;11334;1879;304;180946;103171;18838;58935;2237;25345;13730;34895;22043;11683;1168;27659;9183;27;134;21;10;2;1;1;0
EUW1_7207294612;Irelia;0;0.0;3;2;12;19413;13847;5535;30;138410;117077;20826;506;1293;2956;7411;30045;13990;11021;5034;23206;10500;198;0;15;10;1;0;0;0
EUW1_7207294612;Caitlyn;0;0.0;4;1;24;32829;31445;902;480;206661;200267;1812;4580;5061;20225;7933;20958;10443;9207;1308;11971;12300;241;13;26;11;7;2;1;0
EUW1_7207294612;Bard;0;1817.0438232421875;0;1;59;12664;4041;7693;929;32466;11498;17697;3269;1884;2826;6613;29984;18821;9571;1591;19700;6275;32;0;86;41;9;5;1;0
EUW1_7207229943;Yone;0;0.0;0;1;26;21458;15081;3619;2758;146801;125224;16846;4729;1646;8349;7951;42237;18607;22556;1073;30557;11675;173;12;23;10;2;3;1;0
EUW1_7207229943;Udyr;0;0.0;7;2;62;35481;5896;27671;1913;352514;63714;181059;107743;3403;39625;24877;58379;33791;20400;4187;110494;15000;41;222;16;3;4;0;2;0
EUW1_7207229943;Irelia;0;0.0;2;1;28;30622;22237;7481;904;223493;187431;26835;9227;6842;15040;12501;39155;20812;15839;2502;33759;15000;278;4;15;11;1;0;2;0
EUW1_7207229943;Aphelios;0;0.0;4;2;23;25611;23618;1658;335;159189;151569;3916;3702;3748;6919;5135;27895;17026;10009;859;13519;13200;182;11;13;9;2;0;1;0
EUW1_7207229943;Janna;0;15348.671875;0;1;53;7176;1463;3307;2405;13451;4034;6009;3407;163;1308;10508;20023;11472;7888;661;7875;8100;26;0;117;56;18;12;0;0
EUW1_7207229943;Ambessa;1;0.0;5;3;20;42001;38775;1291;1934;193792;186096;1291;6404;2492;14177;14216;40764;24968;13996;1800;46676;13375;169;18;27;13;2;2;1;0
EUW1_7207229943;Hecarim;1;0.0;2;1;14;11160;8355;2602;201;153717;100061;9350;44305;547;21471;18712;42327;28541;12116;1669;30773;9950;9;118;23;2;3;3;2;0
EUW1_7207229943;Orianna;1;4982.1318359375;6;2;39;50798;2252;48134;412;174631;15863;152493;6274;533;11298;2818;20414;12133;6995;1285;16493;15275;196;11;25;9;1;1;0;0
EUW1_7207229943;Corki;1;0.0;3;2;1;37507;23456;8707;5343;294814;174718;88030;32066;12779;25678;6611;26453;16404;8025;2023;18482;14658;282;21;25;9;5;1;3;1
EUW1_7207229943;Nautilus;1;969.0332641601562;3;2;93;16799;4125;11280;1393;31185;6450;23045;1689;299;639;3745;24758;14920;8302;1536;39738;9350;25;0;106;48;15;12;0;0
EUW1_7207174701;Tryndamere;1;0.0;7;2;12;28243;28100;0;143;203407;199689;0;3718;12500;32707;23930;35713;28001;5508;2203;24269;14650;202;21;20;9;4;0;4;0
EUW1_7207174701;Skarner;1;0.0;0;1;51;23990;16559;6788;641;260072;120662;37943;101467;3943;47280;15666;44307;31389;10013;2905;59673;9525;23;171;31;3;9;3;1;0
EUW1_7207174701;Aurora;1;0.0;8;1;10;32179;2538;29539;100;113973;13494;99552;926;2805;7182;3886;28030;18667;7188;2174;13460;11550;167;0;32;11;2;4;1;1
EUW1_7207174701;Varus;1;0.0;3;2;26;26659;21474;4973;211;176444;160980;8759;6704;6230;7303;2033;19468;9755;8502;1210;8971;11900;242;4;23;11;2;2;2;0
EUW1_7207174701;Bard;1;5181.626953125;0;1;72;14564;4080;10328;155;30138;7321;19961;2855;1128;3347;4988;22221;11891;8289;2040;18486;8625;54;0;147;73;32;15;1;1
EUW1_7207174701;Darius;0;0.0;0;1;19;15954;15604;0;350;160668;147653;0;13015;4671;9007;5960;32348;20323;11804;220;31652;10250;228;0;27;10;5;0;1;0
EUW1_7207174701;Viego;0;0.0;9;2;36;32563;26224;3780;2559;266380;175831;14065;76483;1450;23803;25752;48167;33816;14089;261;34441;14025;34;170;19;3;7;5;0;0
EUW1_7207174701;Zoe;0;0.0;2;1;43;32203;2133;25183;4886;127560;10900;110104;6555;531;2392;1667;23994;11774;12126;93;12416;10675;171;0;20;12;3;1;1;0
EUW1_7207174701;Jinx;0;0.0;2;1;22;22957;21564;767;626;188283;183468;1187;3628;1635;10426;4866;20981;12678;8213;90;10006;13180;236;12;17;8;7;0;0;0
EUW1_7207174701;Thresh;0;6110.6611328125;2;1;44;8801;849;5840;2112;20361;3892;12423;4045;407;1405;5257;33579;21629;11361;588;24723;7700;39;0;106;57;19;12;0;0
EUW1_7206039460;Camille;1;0.0;4;2;18;16688;10861;1461;4365;177255;139689;1526;36039;8097;16170;7871;22290;13633;6634;2021;22955;11008;222;12;21;8;2;2;2;0
EUW1_7206039460;Elise;1;0.0;5;1;27;15364;1118;12713;1532;198554;22466;117288;58799;4410;45482;12088;23820;13520;9774;526;9950;12800;14;131;21;2;4;2;0;0
EUW1_7206039460;Corki;1;0.0;3;2;7;32014;20248;7607;4158;166068;96302;51265;18500;9885;10622;2538;24908;10367;13707;832;13147;11783;217;0;20;8;5;1;3;0
EUW1_7206039460;Ashe;1;0.0;2;1;54;19531;17261;1861;408;160309;145215;2621;12472;6848;17882;2643;12509;4848;6641;1019;8543;10975;228;20;26;8;5;1;2;1
EUW1_7206039460;Karma;1;9507.1787109375;0;1;26;6377;953;5424;0;16028;3421;11236;1370;949;2009;4546;14779;5386;8767;625;7958;7125;19;0;78;37;8;11;2;0
EUW1_7206039460;Yone;0;0.0;0;1;10;8800;6193;2050;556;134601;116085;15556;2959;3482;3482;3366;22508;14065;5285;3157;18757;8550;195;11;9;8;0;0;1;0
EUW1_7206039460;JarvanIV;0;0.0;2;1;16;12890;11812;553;524;169911;105203;7903;56803;0;6504;10700;27453;17956;7665;1831;32061;10575;19;119;22;8;3;3;0;0
EUW1_7206039460;Ahri;0;0.0;6;2;14;19591;1829;14279;3483;152970;11656;87783;53530;2722;2808;4984;20068;13325;4685;2057;8013;12925;210;3;18;11;1;1;1;0
EUW1_7206039460;Ziggs;0;0.0;3;1;17;24341;632;23593;116;180302;11108;166343;2850;2572;6320;1173;14267;7295;5969;1001;7099;10875;225;7;20;10;3;1;2;0
EUW1_7206039460;Nautilus;0;952.5093383789062;0;1;34;4341;1154;2841;346;21823;6359;11221;4241;0;790;848;23476;13932;7128;2415;29603;6000;37;0;51;17;7;2;0;0
EUW1_7205973313;Aurora;1;0.0;2;1;5;16128;2909;13218;0;73990;11670;53678;8642;2444;4141;4595;12696;10107;1826;762;5200;6100;126;4;13;6;0;2;0;0
EUW1_7205973313;Rengar;1;0.0;3;2;17;15537;14346;447;744;120891;69668;14576;36646;1329;20304;11988;20038;15350;4440;246;9217;7025;6;91;14;6;5;1;0;0
EUW1_7205973313;Corki;1;0.0;4;1;0;8569;5500;2028;1039;70699;33350;26665;10682;3548;4328;1079;6609;3159;3305;144;3380;5883;143;0;7;6;3;0;1;0
EUW1_7205973313;Katarina;1;0.0;5;1;1;9315;1156;7991;168;66778;7155;59199;424;1339;1942;942;8841;3079;5607;154;3972;6725;126;0;8;5;3;1;1;0
EUW1_7205973313;Rell;1;0.0;0;0;20;3459;1035;1964;460;10046;2799;4666;2579;0;1077;118;6287;3781;2299;206;5867;3425;17;0;33;16;5;5;0;0
EUW1_7205973313;Sion;0;0.0;0;1;23;10235;6704;3162;369;41673;29917;11264;491;0;1184;2491;20023;7265;12152;606;17648;5025;80;0;11;6;1;1;0;0
EUW1_7205973313;MonkeyKing;0;0.0;0;1;7;6970;6013;722;234;108083;51063;6796;50223;195;15362;8325;20368;12445;7477;445;12731;5483;3;97;13;2;2;0;0;0
EUW1_7205973313;Galio;0;713.3819580078125;0;1;18;7085;260;6824;0;68282;5371;61209;1701;3347;5123;253;13550;10183;2897;469;10818;5050;130;0;12;7;0;2;1;0
EUW1_7205973313;Lux;0;429.16119384765625;0;1;17;5831;822;5008;0;72265;7658;56731;7875;830;830;196;5832;3815;1430;586;2663;4900;149;0;9;5;3;0;0;0
EUW1_7205973313;Pyke;0;114.11761474609375;0;1;9;4611;3697;0;914;10583;6775;0;3807;0;0;1695;8232;4813;3113;305;3896;3975;22;0;61;28;10;3;0;0
EUW1_7205905439;Sion;0;0.0;2;1;27;16825;8801;7986;37;113730;81794;31018;917;3066;4900;4630;23591;14719;8012;860;44432;8100;187;0;25;9;7;4;1;0
EUW1_7205905439;Viego;0;0.0;4;1;19;17576;14666;2574;336;185934;129142;7313;49478;0;27089;13873;26759;17548;7944;1266;16247;10300;21;129;25;4;5;5;0;0
EUW1_7205905439;Ahri;0;0.0;0;1;9;12823;1789;8739;2295;75135;9587;43761;21786;0;2145;3100;18613;8484;9210;918;7028;7250;137;0;27;8;8;2;0;0
EUW1_7205905439;Corki;0;0.0;3;1;0;16659;11512;3295;1851;94581;51580;34393;8607;1831;7038;1426;13425;6528;5692;1204;5232;8658;155;0;26;8;10;1;0;0
EUW1_7205905439;Lulu;0;6345.67626953125;0;1;45;8354;1216;7053;84;24554;4222;17051;3280;1148;4559;2562;15630;7481;7511;638;7555;5875;21;0;62;32;9;9;0;0
EUW1_7205905439;Jax;1;0.0;0;1;22;9262;4298;4823;140;124329;78372;44786;1170;14774;14774;2452;21873;11580;9256;1036;13805;10733;208;0;26;12;5;5;6;1
EUW1_7205905439;Elise;1;0.0;3;1;15;11101;1015;9322;763;168535;22272;91323;54938;2271;18821;10657;22149;16915;4351;881;10083;9315;14;126;24;5;3;6;1;0
EUW1_7205905439;Leblanc;1;0.0;2;2;19;23995;1729;20844;1420;90563;10968;78054;1540;3187;3187;1975;21293;14054;5878;1361;9495;9425;156;0;27;9;5;1;1;0
EUW1_7205905439;Ashe;1;0.0;5;2;55;24906;22714;1038;1153;182583;150067;1238;31277;6372;16324;2039;15081;10661;4106;312;9084;12095;194;16;33;10;5;3;2;1
EUW1_7205905439;Pyke;1;0.0;2;1;27;9004;7631;0;1373;13376;10840;0;2535;102;102;3919;16324;8956;6393;974;7712;5900;26;0;109;54;16;7;0;0
EUW1_7204796440;Gnar;0;0.0;3;2;42;25726;18214;7045;466;131507;109273;16411;5823;1330;1330;5972;32441;12254;18636;1550;28423;10058;186;0;13;9;0;1;0;0
EUW1_7204796440;Viego;0;0.0;3;2;13;13683;12270;905;507;169924;120911;8099;40913;0;32268;18493;37482;21026;14701;1754;22763;10650;20;128;19;1;5;1;0;0
EUW1_7204796440;Zoe;0;218.3599853515625;4;1;44;30195;2226;24090;3877;86502;10906;70575;5020;332;2134;2421;24587;9862;12962;1762;10376;9150;122;0;17;9;5;0;0;0
EUW1_7204796440;Zeri;0;0.0;0;1;11;26724;17381;8713;629;140558;104585;20549;15422;4160;5476;2013;26852;14177;11387;1287;14937;9325;201;4;19;5;3;0;1;0
EUW1_7204796440;Nami;0;9401.55859375;0;1;30;8573;1248;7325;0;14146;3009;10698;438;0;0;11634;21075;11287;9408;380;9140;6075;12;0;40;22;3;1;0;0
EUW1_7204796440;Rumble;1;0.0;3;3;14;29836;1731;27951;153;131132;13299;112095;5737;3990;15480;399;30108;20437;8227;1443;36793;9700;181;4;28;10;1;4;2;0
EUW1_7204796440;Skarner;1;0.0;3;1;35;18962;14138;4235;588;190235;89916;29551;70768;1718;13482;13214;39980;24950;13935;1095;56229;9525;12;137;22;8;0;5;3;0
EUW1_7204796440;Ahri;1;0.0;4;1;15;23987;1980;16695;5311;104683;10695;60866;33121;3493;3493;5098;25653;12964;10721;1966;12116;11275;175;0;23;8;6;1;1;1
EUW1_7204796440;Lucian;1;0.0;4;2;5;30609;26127;3800;682;172998;158606;13138;1254;7881;14554;2727;20147;10783;8588;775;11762;11725;220;5;23;7;5;3;2;0
EUW1_7204796440;Sona;1;22372.98828125;5;1;20;15776;3268;12508;0;38224;9140;25869;3215;5536;7047;23434;21674;11655;9818;200;12679;8025;23;0;68;30;4;5;1;0
EUW1_7204736111;Yasuo;1;0.0;2;1;29;21272;17806;3231;234;142153;119888;20556;1708;9259;13586;5968;28575;18950;8895;729;25563;10800;185;1;13;8;1;1;2;2
EUW1_7204736111;Graves;1;0.0;8;2;20;22302;20065;760;1476;220546;175958;1858;42729;2728;23030;8101;20256;15480;4378;397;12899;10675;37;144;17;3;3;3;2;0
EUW1_7204736111;Ahri;1;376.755859375;3;1;23;20417;2711;12617;5088;107329;13109;62212;32008;4895;5066;5118;17824;13415;3827;581;7848;10485;173;2;17;7;2;1;2;0
EUW1_7204736111;Varus;1;0.0;4;2;20;18920;12308;6187;424;109316;87312;15674;6329;8776;16808;3350;16464;11760;3846;857;8631;9400;162;4;14;7;3;2;2;0
EUW1_7204736111;Alistar;1;7471.2060546875;0;1;54;6535;1077;4979;478;17703;4435;9496;3771;356;407;10930;18727;13053;5119;554;27113;6875;29;0;50;21;4;3;1;0
EUW1_7204736111;Aurora;0;0.0;2;1;7;15453;3463;11990;0;91160;16302;72472;2385;1999;1999;2893;18383;12189;5193;1000;11674;8000;154;0;10;6;0;2;2;0
EUW1_7204736111;Skarner;0;0.0;3;1;42;13668;9175;3203;1290;129362;60493;19747;49121;583;12835;10904;30222;21752;6433;2036;34586;7675;5;100;11;4;0;1;0;0
EUW1_7204736111;Zed;0;0.0;3;1;3;12220;11744;476;0;104234;99160;4772;302;3167;3167;1212;14781;8827;4484;1468;7585;9750;182;0;16;6;2;2;1;0
EUW1_7204736111;Samira;0;0.0;3;2;1;25448;21570;2892;986;115418;97971;12385;5061;1898;6306;4488;23701;15078;6752;1870;9825;10430;138;5;15;7;3;0;0;0
EUW1_7204736111;Nautilus;0;587.3204956054688;2;1;50;7900;2419;4636;843;13631;4059;8017;1554;312;792;569;21041;13127;6587;1326;28820;6225;13;0;56;25;5;5;0;0
EUW1_7203085909;Gangplank;1;0.0;6;2;23;56250;40415;4360;11474;309610;268342;11731;29537;10010;29326;12688;45233;31519;10544;3169;36800;18208;236;12;25;13;2;1;3;0
